00013277.jpg,1043,130,1339,412,874,119
00013278.jpg,1043,130,1339,412,872,119
00013279.jpg,1043,130,1339,412,872,118
00013280.jpg,1043,130,1339,412,869,118
00013281.jpg,1048,127,1344,409,-1,-1
00013282.jpg,1058,123,1354,405,-1,-1
00013283.jpg,1059,119,1364,406,-1,-1
00013284.jpg,1059,119,1364,406,-1,-1
00013285.jpg,1066,117,1371,404,-1,-1
00013286.jpg,1071,116,1376,403,-1,-1
00013287.jpg,1076,114,1381,401,-1,-1
00013288.jpg,1082,112,1387,399,-1,-1
00013289.jpg,1090,112,1374,403,-1,-1
00013290.jpg,1090,112,1374,403,991,585
00013291.jpg,1095,111,1379,402,996,576
00013292.jpg,1100,110,1384,401,1013,571
00013293.jpg,1105,110,1389,401,1018,559
00013294.jpg,1109,110,1393,401,1042,551
00013295.jpg,1114,110,1398,401,1053,545
00013296.jpg,1118,110,1402,401,1069,540
00013297.jpg,1122,110,1406,401,1076,539
00013298.jpg,1127,111,1411,402,1087,533
00013299.jpg,1132,111,1416,402,1095,530
00013300.jpg,1138,110,1422,401,1101,529
00013301.jpg,1144,109,1428,400,1106,522
00013302.jpg,1150,107,1434,398,1395,521
00013303.jpg,1148,107,1420,396,1394,520
00013304.jpg,1148,107,1420,396,1395,520
00013305.jpg,1154,106,1426,395,1401,514
00013306.jpg,1161,106,1433,395,1405,513
00013307.jpg,1161,106,1433,395,1407,509
