00008919.jpg,590,125,864,423,1166,363
00008920.jpg,590,125,864,423,1166,363
00008921.jpg,590,125,864,423,1167,361
00008922.jpg,590,125,864,423,1168,356
00008923.jpg,591,125,865,423,1168,356
00008924.jpg,592,125,866,423,1169,352
00008925.jpg,594,125,868,423,1169,351
00008926.jpg,595,125,869,423,1171,348
00008927.jpg,598,125,872,423,1169,345
00008928.jpg,601,124,875,422,1174,344
00008929.jpg,605,124,879,422,1174,344
00008930.jpg,610,124,884,422,1172,343
00008931.jpg,613,124,887,422,1172,342
00008932.jpg,617,124,891,422,1171,341
00008933.jpg,622,125,896,423,1171,341
00008934.jpg,627,125,901,423,1171,341
00008935.jpg,631,125,905,423,1167,338
00008936.jpg,635,124,909,422,1166,339
00008937.jpg,644,147,918,445,1167,339
00008938.jpg,646,147,920,445,1166,338
00008939.jpg,647,145,921,443,1166,336
00008940.jpg,648,141,922,439,1164,334
00008941.jpg,646,120,920,418,1164,335
00008942.jpg,646,119,920,417,1164,335
00008943.jpg,647,119,921,417,1164,335
00008944.jpg,653,138,927,436,1162,333
00008945.jpg,654,139,928,437,1162,332
00008946.jpg,655,140,929,438,1159,333
00008947.jpg,656,141,930,439,1158,333
00008948.jpg,656,140,930,438,1158,332
00008949.jpg,656,140,930,438,1158,331
00008950.jpg,655,139,929,437,1158,330
00008951.jpg,655,138,929,436,1159,329
00008952.jpg,654,137,928,435,1158,331
00008953.jpg,660,136,934,434,1158,331
00008954.jpg,664,138,938,436,1158,331
00008955.jpg,664,139,938,437,1158,329
00008956.jpg,664,139,938,437,1159,328
00008957.jpg,664,138,938,436,1163,325
00008958.jpg,664,137,938,435,1163,325
00008959.jpg,664,137,938,435,1163,326
00008960.jpg,664,136,938,434,1163,324
00008961.jpg,664,135,938,433,1165,324
00008962.jpg,665,134,939,432,1165,324
00008963.jpg,665,134,939,432,1165,324
00008964.jpg,666,134,940,432,1166,320
00008965.jpg,665,133,939,431,1166,315
00008966.jpg,661,132,935,430,1168,319
00008967.jpg,661,131,935,429,1171,315
00008968.jpg,661,131,935,429,1171,315
